Time (s),X (m),Y (m),Z (m),q1 (norm),q2 (i),q3 (j),q4 (k)
1735693275.0, 3292239.866651273, 4065560.4862493547, 3638550.726283806, 0.5542057735300976, 0.6728788462480213,0.4894527050695158,0.022936180108530685
1735693276.0, 3292328.7080716793, 4065668.715830893, 3638648.7218147027, 0.5459308448926359, 0.6795585466072811,0.48920639362158036,0.028927474268884677
1735693277.0, 3292423.897569118, 4065784.7176316055, 3638753.7623242405, 0.5387864457220852, 0.6851953805635662,0.48893423767683325,0.034055360633576615
1735693278.0, 3292525.5198966204, 4065908.5916400584, 3638865.9395587957, 0.5326686488298833, 0.6899287518686146,0.48865807781027226,0.03841498261790456
1735693279.0, 3292633.6607903764, 4066040.438996576, 3638985.346323795, 0.5274760060114283, 0.6938802226242271,0.4883926662484093,0.042093981612017654
1735693280.0, 3292748.40697919, 4066180.3620070824, 3639112.076495378, 0.5231128148821423, 0.6971546129906645,0.4881474841473409,0.045171475651568385
1735693281.0, 3292869.8461975325, 4066328.4641540544, 3639246.2250320627, 0.5194898682676062, 0.6998423774044203,0.48792813067334817,0.047718579755184294
1735693282.0, 3292998.0671939705, 4066484.8501112103, 3639387.887986425, 0.5165257647248197, 0.7020209686554252,0.48773744910788586,0.04979834014569846
1735693283.0, 3293133.159743615, 4066649.625754918, 3639537.162516746, 0.5141466666733593, 0.703756854857821,0.487576339703147,0.0514665653699548
1735693284.0, 3293275.214658842, 4066822.8981769886, 3639694.146898659, 0.5122859345313854, 0.7051071998044093,0.4874443676301539,0.052772592611408486
1735693285.0, 3293424.3237990392, 4067004.7756981836, 3639858.9405367547, 0.5108839845057616, 0.7061210499351364,0.4873402333066964,0.053759782501326264
1735693286.0, 3293580.5800825357, 4067195.367879915, 3640031.6439761473, 0.5098875095485161, 0.7068407196906977,0.4872620862602808,0.0544663555493293
1735693287.0, 3293744.0774966036, 4067394.7855373602, 3640212.35891399, 0.5092490583999297, 0.7073027147205887,0.4872077695073163,0.054925910091448996
1735693288.0, 3293914.911108814, 4067603.140751408, 3640401.188210922, 0.5089262151445747, 0.7075387843873243,0.48717496936831034,0.05516815519217223
1735693289.0, 3294093.1770762247, 4067820.5468822108, 3640598.2359024417, 0.5088815437610986, 0.7075763102507734,0.4871613622422025,0.055219079397858105
1735693290.0, 3294278.9726580703, 4068047.118579715, 3640803.6072101835, 0.46008518691489486, 0.7418572054838412,0.47791285032459385,0.0978203197082008
1735693291.0, 3294471.4518181225, 4068274.49479229, 3641018.431070016, 0.46180478587068197, 0.7459429260739687,0.46176755271866915,0.13067600408395694
1735693292.0, 3294668.3925046935, 4068481.958858416, 3641245.332468671, 0.47491078860224334, 0.7422896741176116,0.44574405039088105,0.15741036849171353
1735693293.0, 3294869.7642743597, 4068668.4616226843, 3641484.569485328, 0.48892422630757415, 0.7369490553999288,0.429249678738059,0.1833136764618662
1735693294.0, 3295075.6418938246, 4068833.890497884, 3641736.288637122, 0.502756647730951, 0.7305179951617269,0.4123422640515665,0.20869372099815517
1735693295.0, 3295286.1006792616, 4068978.1304849223, 3642000.637967924, 0.5160312589540262, 0.7232225273816533,0.3951859125627567,0.23342881180770686
1735693296.0, 3295501.216966281, 4069101.0646134554, 3642277.767609128, 0.5285495298781465, 0.7152307505991732,0.3779696212327713,0.2573311743417207
1735693297.0, 3295721.0715766395, 4069202.575742148, 3642567.8343142867, 0.5401961122295393, 0.7067018436989931,0.3608821071618142,0.2802227135244101
1735693298.0, 3295945.747905821, 4069282.5447982973, 3642870.9991761013, 0.5509113574298125, 0.6977919494329741,0.344097072083133,0.3019607202024566
1735693299.0, 3296175.330186922, 4069340.8497462925, 3643187.425392318, 0.5606780702083017, 0.6886502455906719,0.32776404110228324,0.3224463896459423
1735693300.0, 3296409.9035665845, 4069377.365745579, 3643517.2783322996, 0.5695117167003098, 0.6794134212126945,0.3120034390834955,0.3416250307240372
1735693301.0, 3296649.554194358, 4069391.9652821226, 3643860.7256336533, 0.5774517462325349, 0.6702012760840962,0.2969052273502515,0.35948159379909933
1735693302.0, 3296894.369317229, 4069384.5182631807, 3644217.937310621, 0.5845538093176049, 0.6611142602972575,0.28253028557623766,0.3760337971194834
1735693303.0, 3297144.437369742, 4069354.8920844514, 3644589.085871597, 0.5908831417288924, 0.6522329014594882,0.26891360099136924,0.39132445652704345
1735693304.0, 3297399.848067366, 4069302.951665504, 3644974.3464434883, 0.5965092675043275, 0.6436187226433937,0.25606841379383477,0.40541411063435634
1735693305.0, 3297660.6924966504, 4069228.559461383, 3645373.8969010594, 0.6015020427282719, 0.6353161335581065,0.2439906256880371,0.4183745661615374
1735693306.0, 3297927.0632026144, 4069131.575452868, 3645787.9179998445, 0.6059289100233625, 0.6273548262944371,0.23266299838065765,0.43028363564920596
1735693307.0, 3298199.0542764114, 4069011.8571159043, 3646216.5935116685, 0.6098531506234294, 0.6197523157142423,0.22205887100693258,0.44122110063848646
1735693308.0, 3298476.761439285, 4068869.2593761724, 3646660.1103621414, 0.6133329156459798, 0.6125163764977,0.21214527228986904,0.4512657826075303
1735693309.0, 3298760.2821263354, 4068703.6345485626, 3647118.658769835, 0.616420818529133, 0.6056472374203976,0.20288541628305404,0.4604935462615803
1735693310.0, 3299049.715566942, 4068514.8322663954, 3647592.4323870693, 0.6191639186141141, 0.5991394650578089,0.19424062464413897,0.4689760367380322
1735693311.0, 3299345.1628679265, 4068302.699397458, 3648081.628442419, 0.6216039453073887, 0.5929835288947433,0.18617176072820243,0.47677997561263746
1735693312.0, 3299646.72709152, 4068067.079954941, 3648586.447885187, 0.623777673608769, 0.5871670607533319,0.1786402534842947,0.4839668547623815
1735693313.0, 3299954.51333811, 4067807.8149966644, 3649107.0955321817, 0.6257173652208308, 0.5816758484423523,0.17160880370509873,0.49059291137446726
1735693314.0, 3300268.6288256994, 4067524.742520236, 3649643.78021722, 0.6274512366903464, 0.5764945998446348,0.16504183955982243,0.4967092843106912
1735693315.0, 3300589.1829727907, 4067217.697349649, 3650196.7149437983, 0.6290039168589207, 0.5716075203466086,0.15890578810454117,0.5023622853740239
1735693316.0, 3300916.2874806956, 4066886.5110173123, 3650766.1170414253, 0.6303968798623131, 0.5669987386308845,0.15316920954133642,0.5075937327226652
1735693317.0, 3301250.0564187816, 4066531.0116391927, 3651352.2083261353, 0.6316488410394141, 0.5626526136750937,0.14780283531923158,0.5124413135274584
1735693318.0, 3301590.6063112156, 4066151.023784699, 3651955.2152657104, 0.6327761135726457, 0.5585539491105397,0.14277953891701461,0.5169389512230274
1735693319.0, 3301938.0562262367, 4065746.368340733, 3652575.36915016, 0.6337929246301226, 0.5546881369329313,0.13807426233482104,0.5211171629445382
1735693320.0, 3302292.527868132, 4065316.862370012, 3653212.9062680295, 0.63471169350032, 0.5510412474581442,0.13366391403929312,0.525003397910361
1735693321.0, 3302654.1456730594, 4064862.3189628054, 3653868.068089114, 0.6355432732304633, 0.54760008011246,0.1295272519229887,0.5286223520828595
1735693322.0, 3303023.036906534, 4064382.5470838905, 3654541.101454172, 0.6362971620247682, 0.5443521843577198,0.12564475714024317,0.5319962556140544
1735693323.0, 3303399.3317677, 4063877.3514105882, 3655232.258772275, 0.6369816840901806, 0.5412858603996181,0.12199850796956724,0.5351451350038435
1735693324.0, 3303783.1634949422, 4063346.5321661695, 3655941.7982264357, 0.6376041471856617, 0.5383901446721375,0.11857205471686379,0.5380870482103997
1735693325.0, 3304174.668477877, 4062789.884944432, 3656669.983988167, 0.638170977685992, 0.5356547855052828,0.11535030004164606,0.5408382958749286
1735693326.0, 3304573.986374323, 4062207.2005263995, 3657417.0864417083, 0.6386878364878898, 0.533070212369281,0.11231938600882815,0.5434136101843492
1735693327.0, 3304981.2602309543, 4061598.2646899777, 3658183.382418643, 0.6391597199693044, 0.5306275009336079,0.10946658753784816,0.5458263220425825
1735693328.0, 3305396.636612679, 4060962.858008248, 3658969.155443692, 0.6395910453308041, 0.5283183364502454,0.10678021471036114,0.5480885109628771
1735693329.0, 3305820.2657353696, 4060300.7556404294, 3659774.695992518, 0.6399857253495922, 0.5261349762267564,0.10424952181696079,0.5502111370560957
1735693330.0, 3306252.3016072917, 4059611.7271108716, 3660600.3017624156, 0.6403472319626249, 0.524070212616498,0.10186462457824505,0.552204158826639
1735693331.0, 3306692.9021762493, 4058895.536078152, 3661446.2779568294, 0.6406786521620881, 0.5221173367624843,0.09961642369982011,0.5540766367977255
1735693332.0, 3307142.2294870056, 4058151.940090153, 3662312.9375846987, 0.6409827345896538, 0.5202701041477662,0.09749653651443559,0.5558368268257611
1735693333.0, 3307600.4498428334, 4057380.690329711, 3663200.6017757026, 0.6412619319909703, 0.5185227013685242,0.09549723313608274,0.5574922611194251
1735693334.0, 3308067.733980585, 4056581.5313427276, 3664109.6001125555, 0.6415184360407326, 0.5168697152365083,0.09361138003602824,0.5590498217680905
1735693335.0, 3308544.257251715, 4055754.2007544185, 3665040.2709815893, 0.6417542088678575, 0.5153061035064033,0.09183238781441805,0.5605158049847841
1735693336.0, 3309030.1998153576, 4054898.4289681413, 3665992.961942949, 0.6419710099337433, 0.5138271676293845,0.09015416422636381,0.5618959787035851
1735693337.0, 3309525.7468422623, 4054013.9388472396, 3666968.0301218354, 0.6421704193093326, 0.5124285274969889,0.08857107177455317,0.5631956338751665
1735693338.0, 3310031.0887294495, 4053100.4453793713, 3667965.8426223607, 0.6423538583602643, 0.5111060978967338,0.0870778889314396,0.5644196298869307
1735693339.0, 3310546.421328539, 4052157.655320192, 3668986.7769656577, 0.6425226076523686, 0.509856066723381,0.0856697750925595,0.5655724352517136
1735693340.0, 3311071.946187751, 4051185.2668156913, 3670031.221554101, 0.6426778222319194, 0.508674875026893,0.08434223922673342,0.5666581641605746
1735693341.0, 3311607.8708067825, 4050182.9690030213, 3671099.57616357, 0.642820545950754, 0.507559198306029,0.08309111057965252,0.5676806084949138
1735693342.0, 3312154.4089103653, 4049150.44158419, 3672192.252465919, 0.6429517228344066, 0.5065059295952478,0.08191251317010176,0.568643267414009
1735693343.0, 3312711.7807351407, 4048087.3543760558, 3673309.674583968, 0.6430722082618578, 0.5055121636188791,0.0808028416441334,0.5695493729052913
1735693344.0, 3313280.2133383397, 4046993.366828702, 3674452.2796815448, 0.6431827778431821, 0.5045751823858743,0.07975874012900978,0.5704019135480023
1735693345.0, 3313859.9409230915, 4045868.127515253, 3675620.5185913574, 0.6432841358807645, 0.5036924418212988,0.07877708251336518,0.5712036553164888
1735693346.0, 3314451.205186666, 4044711.273586791, 3676814.8564836886, 0.643376922681142, 0.5028615595475766,0.07785495470032397,0.5719571603882002
1735693347.0, 3315054.2556916396, 4043522.430191075, 3678035.7735792366, 0.6434617206668599, 0.5020803036486287,0.07698963868782346,0.5726648044530616
1735693348.0, 3315669.3502601185, 4042301.209853473, 3679283.765909698, 0.6435390605851068, 0.5013465822151857,0.07617859745319888,0.573328791613027
1735693349.0, 3316296.755397679, 4041047.211813088, 3680559.346130054, 0.6436094260402269, 0.5006584339608267,0.07541946203761166,0.5739511686215297
1735693350.0, 3316936.7467434295, 4039760.02131533, 3681863.044386938, 0.6436732584463717, 0.5000140193313652,0.07471001891969391,0.5745338370419469
1735693351.0, 3317589.6095541837, 4038439.20885245, 3683195.409247828, 0.6437309605929689, 0.49941161259009476,0.07404819930429536,0.5750785648622335
1735693352.0, 3318255.6392204384, 4037084.3293518657, 3684557.00869637, 0.6437829007178362, 0.4988495942938919,0.07343206852523948,0.5755869963161543
1735693353.0, 3318935.141822796, 4035694.921302909, 3685948.4311996414, 0.6438294151247375, 0.4983264446016847,0.07285981725442342,0.5760606616151067
1735693354.0, 3319628.43472553, 4034270.5058221784, 3687370.286853782, 0.6438708115741347, 0.4978407369589362,0.07232975263262507,0.5765009848310336
1735693355.0, 3320335.847218104, 4032810.585645865, 3688823.2086151154, 0.6439073713792562, 0.4973911324023513,0.0718402908821125,0.5769092919141939
1735693356.0, 3321057.721202207, 4031314.6440479197, 3690307.853624657, 0.6439393519185377, 0.496976374279027,0.07138995010078406,0.5772868173480264
1735693357.0, 3321794.4119335897, 4029782.143673105, 3691824.9046347947, 0.6439669886790833, 0.49659528340683734,0.07097734382502942,0.5776347103950905
1735693358.0, 3322546.288821947, 4028212.5252784127, 3693375.0715479045, 0.6439904969020982, 0.4962467536685669,0.07060117530865455,0.5779540409221428
1735693359.0, 3323313.736293603, 4026605.206374764, 3694959.093077808, 0.6440100733938373, 0.49592974794577943,0.07026023205851487,0.5782458043607265
1735693360.0, 3324097.1547254124, 4024959.579757341, 3696577.7385462727, 0.6440258979662664, 0.49564329441680166,0.06995338099323851,0.5785109263756552
1735693361.0, 3324896.9614561023, 4023275.0119142393, 3698231.8098282013, 0.6440381345342002, 0.4953864832140489,0.06967956420279896,0.5787502672543938
1735693362.0, 3325713.5918810605, 4021550.8413025253, 3699922.143460869, 0.6440469327480073, 0.495158463294059,0.06943779459227557,0.5789646252823317
1735693363.0, 3326547.500645111, 4019786.376473181, 3701649.6129344646, 0.6440524283885898, 0.49495843976207404,0.06922715279653475,0.5791547407306091
1735693364.0, 3327399.1629344947, 4017980.894036499, 3703415.131183451, 0.6440547450196007, 0.49478567126414974,0.06904678336463836,0.5793212982761972
1735693365.0, 3328269.0758906547, 4016133.636440802, 3705219.6533007827, 0.6440539942528907, 0.4946394678422716,0.06889589231813709,0.5794649302255482
1735693366.0, 3329157.7601483767, 4014243.8095529927, 3707064.1795000248, 0.6440502767855519, 0.49451918892240043,0.06877374435723456,0.579586218648331
1735693367.0, 3330065.761520318, 4012310.580011815, 3708949.7583538406, 0.6440436829714633, 0.4944242415917973,0.06867966066921705,0.5796856975648877
1735693368.0, 3330993.652841622, 4010333.072330337, 3710877.490341363, 0.6440342933801368, 0.4943540790993081,0.06861301697985955,0.579763854797058
1735693369.0, 3331942.035994766, 4008310.365716789, 3712848.5317416335, 0.6440221793786239, 0.4943081996336579,0.06857324188176041,0.5798211334033669
1735693370.0, 3332911.544137704, 4006241.4905786826, 3714864.0989158666, 0.644007403344934, 0.4942861453262695,0.06855981563385237,0.5798579331661038
1735693371.0, 3333902.8441583407, 4004125.424672509, 3716925.4730277606, 0.6439985826807039, 0.49421151511267103,0.06848814974789981,0.5799398047895936
1735693372.0, 3334914.1788910045, 4001964.875147065, 3719029.3194602435, 0.6440383502701956, 0.4937025262028756,0.0679359066952669,0.58039394516452
1735693373.0, 3335931.3151971004, 3999781.7436309853, 3721148.5426591225, 0.6440846148127414, 0.4931294595838232,0.06731329567960821,0.5809021133348017
1735693374.0, 3336951.954932372, 3997579.5569411837, 3723278.7741521383, 0.6441290127936518, 0.4925670622303897,0.06670302095048361,0.5814002159264119
1735693375.0, 3337976.223285662, 3995358.1113216514, 3725420.2606599387, 0.6441715852477068, 0.4920153249258391,0.06610504179098722,0.5818883159570994
1735693376.0, 3339004.2455860777, 3993117.202714053, 3727573.2492740434, 0.6442123723795604, 0.4914742364936691,0.06551931604024,0.5823664768525766
1735693377.0, 3340036.147442633, 3990856.626545542, 3729737.9877240933, 0.6442514136623599, 0.49094378395519206,0.06494580019484629,0.5828347621983949
1735693378.0, 3341072.0548814023, 3988576.1775205545, 3731914.724637528, 0.6442887478375249, 0.4904239527304075,0.06438444961761343,0.583293235556246
1735693379.0, 3342112.0944788903, 3986275.6494172923, 3734103.7097927667, 0.6443244128050475, 0.4899147268162964,0.06383521879322493,0.5837419604187842
1735693380.0, 3343156.3934913115, 3983954.8348889635, 3736305.1943668593, 0.6443584456974941, 0.48941608895094557,0.0632980614512409,0.5841809999912566
1735693381.0, 3344205.0799822574, 3981613.5252673267, 3738519.4311785493, 0.644390882884806, 0.4889280207709797,0.06277293072617736,0.5846104170539208
1735693382.0, 3345258.282948371, 3979251.5103686815, 3740746.6749276323, 0.6444217598141077, 0.4884505029760182,0.06225977943133072,0.5850302739907786
1735693383.0, 3346316.1324414993, 3976868.578303258, 3742987.182431403, 0.6444511112962475, 0.4879835154431183,0.06175855999254786,0.5854406324064416
1735693384.0, 3347378.7596931076, 3974464.515282968, 3745241.212859028, 0.6444789711240364, 0.4875270374171234,0.061269224891645525,0.5858415533635039
1735693385.0, 3348446.2972333007, 3972039.1054336773, 3747509.027964565, 0.6445053724054463, 0.48708104760117793,0.060791726544997336,0.5862330969775882
1735693386.0, 3349518.8790134573, 3969592.130604233, 3749790.8923193747, 0.6445303473704572, 0.48664552430578734,0.06032601758237678,0.5866153225021606
1735693387.0, 3350596.6405263906, 3967123.37017709, 3752087.0735446303, 0.6445539274389451, 0.4862204455641455,0.05987205092228771,0.5869882881768544
1735693388.0, 3351679.718927586, 3964632.6008773837, 3754397.842544608, 0.6445761431977013, 0.4858057892627416,0.05942977992172491,0.5873520511564054
1735693389.0, 3352768.253156954, 3962119.5965806637, 3756723.473741433, 0.644597024409963, 0.48540153323820434,0.05899915846996146,0.5877066674384921
1735693390.0, 3353862.3840614613, 3959584.1281187865, 3759064.245311965, 0.6446166000522544, 0.4850076554104856,0.05858014110199902,0.5880521917302624
1735693391.0, 3354962.2545197834, 3957025.963082776, 3761420.439427453, 0.6446348981760399, 0.48462413388382375,0.05817268319253901,0.5883886775262597
1735693392.0, 3356068.0095667187, 3954444.8656243216, 3763792.342496647, 0.6446519461941361, 0.4842509470264096,0.05777674085196522,0.5887161767682819
1735693393.0, 3357179.7965231375, 3951840.596250865, 3766180.2454130175, 0.6446677704995264, 0.48388807362589764,0.05739227133426007,0.5890347401239442
1735693394.0, 3358297.765123713, 3949212.911620552, 3768584.4438067437, 0.6446823968499139, 0.48353549293679515,0.05701923283582164,0.5893444165757702
1735693395.0, 3359422.0676519964, 3946561.5643287366, 3771005.238302174, 0.6446958500757382, 0.4831931848199269,0.056657584828788084,0.5896452536229441
1735693396.0, 3360552.8590750224, 3943886.302692448, 3773442.934781424, 0.6447081542990648, 0.48286112980060214,0.05630728797850754,0.5899372970312055
1735693397.0, 3361690.2971839784, 3941186.870527013, 3775897.844654844, 0.6447193327428278, 0.4825393092067794,0.0559683044097244,0.59022059093138
1735693398.0, 3362834.542736378, 3938463.006918409, 3778370.2851390853, 0.6447294079129698, 0.4822277052250483,0.05564059764561642,0.5904951776087709
1735693399.0, 3363985.759604772, 3935714.445986916, 3780860.579543522, 0.6447384015182195, 0.48192630101931205,0.05532413278193018,0.5907610975051607
1735693400.0, 3365144.114928994, 3932940.916644221, 3783369.057565823, 0.644746334439452, 0.4816350808154778,0.055018876593884214,0.5910183892004591
1735693401.0, 3366309.7792730867, 3930142.1423427803, 3785896.055597507, 0.644753226799268, 0.48135402999383575,0.054724797585852324,0.5912670892835257
1735693402.0, 3367482.9267886966, 3927317.840815591, 3788441.917040338, 0.6447590979676979, 0.48108313518454576,0.05444186608571907,0.5915072322854499
1735693403.0, 3368663.7353846156, 3924467.7238063538, 3791006.992634481, 0.644763966441911, 0.48082238436968916,0.05417005442774179,0.591738850736063
1735693404.0, 3369852.3869010895, 3921591.4967907853, 3793591.6407993883, 0.6447678501143134, 0.4805717669639344,0.05390933686144819,0.5919619748389986
1735693405.0, 3371049.067294665, 3918688.8586838883, 3796196.227988424, 0.6447707659160223, 0.48033127392659264,0.05365968989784915,0.5921766327610278
1735693406.0, 3372253.9668262294, 3915759.5015390012, 3798821.1290583275, 0.6447727301340499, 0.48010089785308974,0.05342109219782437,0.59238285024512
1735693407.0, 3373467.2802611794, 3912803.110230582, 3801466.727654675, 0.6447737582790032, 0.47988063307296314,0.05319352475844613,0.5925806506797486
1735693408.0, 3374689.2070768443, 3909819.3621244994, 3804133.416614553, 0.6447738650259067, 0.4796704757612789,0.05297697106562931,0.5927700550797195
1735693409.0, 3375919.951678564, 3906807.926734097, 3806821.5983878053, 0.6447730643572493, 0.47947042404761814,0.05277141711368408,0.5929510818598556
1735693410.0, 3377159.7236282355, 3903768.4653583174, 3809531.685478246, 0.6447713694496666, 0.4792804781183819,0.05257685158352678,0.5931237468776481
1735693411.0, 3378408.7378821676, 3900700.6307039913, 3812264.1009063763, 0.6447687927551288, 0.47910064032628796,0.05239326590287944,0.5932880632678065
1735693412.0, 3379667.2150422544, 3897604.0664882846, 3815019.2786952634, 0.6447653458713826, 0.4789309153345219,0.052220654477808624,0.593444041461453
1735693413.0, 3380935.3816180476, 3894478.4070227826, 3817797.66438135, 0.6447610397641059, 0.4787713102053019,0.052059014641003994,0.593591688891628
1735693414.0, 3382213.47030616, 3891323.276772892, 3820599.715552133, 0.6447558844625101, 0.47862183457006774,0.05190834702220058,0.5937310101663648
1735693415.0, 3383501.720280108, 3888138.2898978535, 3823425.9024127945, 0.6447498893571587, 0.4784825007304099,0.05176865546108483,0.5938620066820712
1735693416.0, 3384800.3775008507, 3884923.049761622, 3826276.7083840533, 0.6447430629667394, 0.4783533238215023,0.051639947324822404,0.5939846767261572
1735693417.0, 3386109.695041351, 3881677.148419553, 3829152.6307337172, 0.6447354130491012, 0.4782343219597475,0.0515222335890391,0.594099015237445
1735693418.0, 3387429.9334317236, 3878400.1660742094, 3832054.1812446164, 0.6447269465946308, 0.47812551640457923,0.05141552900882653,0.5942050136731942
1735693419.0, 3388761.3610247634, 3875091.6704994366, 3834981.8869218645, 0.6447176697063066, 0.4780269317217665,0.05131985236324106,0.594302659989469
1735693420.0, 3390104.254381936, 3871751.216431475, 3837936.2907426646, 0.644707587734598, 0.4779385959757913,0.05123522656788572,0.594391938330814
1735693421.0, 3391458.8986853305, 3868378.344921089, 3840917.952452163, 0.6446967051945481, 0.4778605409058358,0.05116167890913076,0.59447282895661
1735693422.0, 3392825.5881743687, 3864972.5826463588, 3843927.449409248, 0.6446850257069626, 0.47779280215940495,0.051099241322164236,0.5945453080886064
1735693423.0, 3394204.626609995, 3861533.4411822283, 3846965.377486504, 0.644672552090594, 0.477735419480733,0.05104795052738449,0.5946093476405514
1735693424.0, 3395596.3277710206, 3858060.416221107, 3850032.352029038, 0.6446592861994743, 0.4776884369702435,0.051007848400577364,0.5946649151440278
1735693425.0, 3397001.0159811964, 3854552.9867438995, 3853129.008877292, 0.6446452291044531, 0.4776519033280013,0.05097898211058372,0.594711973330766
1735693426.0, 3398419.026675892, 3851010.614131632, 3856256.005459596, 0.6446309331826644, 0.47761828324470124,0.050953240220328426,0.5947566752929142
1735693427.0, 3399850.4444323853, 3847433.1488689687, 3859413.518799791, 0.6446279846790386, 0.4774276869349078,0.05075865068298896,0.5949295122091922
1735693428.0, 3401289.7923735576, 3843829.0756906825, 3862591.067898354, 0.6446293364563251, 0.4771757891624607,0.05049822056586898,0.5951522616412893
1735693429.0, 3402734.8621485946, 3840201.8057479383, 3865784.4327486213, 0.6446300816980671, 0.4769302592973517,0.050244738896143365,0.5953696765453902
1735693430.0, 3404185.79069713, 3836551.109583434, 3868993.887180524, 0.6446302286393784, 0.4766911199903986,0.049998221583819905,0.5955817511350541
1735693431.0, 3405642.7170281415, 3832876.754773659, 3872219.7090011216, 0.644629785240689, 0.47645839446934385,0.049758685321540166,0.5957884788709078
1735693432.0, 3407105.7823365843, 3829178.505734457, 3875462.1802246403, 0.6446287592852458, 0.4762321065816278,0.0495261475686296,0.5959898523214971
1735693433.0, 3408575.1301241945, 3825456.123521764, 3878721.5873069465, 0.6446271582106264, 0.4760122808694505,0.049300626732696404,0.5961858632696004
1735693434.0, 3410050.9063200178, 3821709.365631256, 3881998.2213851023, 0.6446249893337168, 0.47579894260925976,0.049082142071876875,0.5963765024445982
1735693435.0, 3411533.259407833, 3817937.9857902364, 3885292.378522641, 0.6446222595663542, 0.4755921178904107,0.048870713951165205,0.5965617597449444
1735693436.0, 3413022.3405523454, 3814141.7337487973, 3888604.359961237, 0.6446189756907256, 0.4753918336612003,0.048666363720774986,0.5967416239126266
1735693437.0, 3414518.3037335095, 3810320.355061559, 3891934.472379469, 0.6446151441478187, 0.4751981177947665,0.048469113914184125,0.5969160826916727
1735693438.0, 3416021.3058815547, 3806473.590866434, 3895283.0281593977, 0.6446107711345559, 0.4750109991551638,0.04827898825688464,0.597085122668299
1735693439.0, 3417531.507018168, 3802601.1776551884, 3898650.3456616974, 0.6446058625925369, 0.47483050765790935,0.04809601173599308,0.5972487292274089
1735693440.0, 3419049.070402423, 3798702.847036793, 3902036.7495101346, 0.6446004241572392, 0.474656674344548,0.047920210708314315,0.5974068865372676
1735693441.0, 3420574.1626809835, 3794778.325493671, 3905442.570886222, 0.6445944611968183, 0.4744895314502903,0.047751612946696415,0.5975595774476854
1735693442.0, 3422106.954045115, 3790827.3341282713, 3908868.147834908, 0.6445879787930384, 0.47432911246922704,0.04759024771913567,0.5977067834496209
1735693443.0, 3423647.6183933117, 3786849.5884006526, 3912313.825582225, 0.6445809817292275, 0.4741754522353657,0.047436145879911566,0.5978484846133102
1735693444.0, 3425196.333500624, 3782844.7978557893, 3915779.9568658606, 0.644573474518281, 0.4740285869947617,0.04728933992739328,0.5979846594925425
1735693445.0, 3426753.281195815, 3778812.665839171, 3919266.9022797025, 0.6445654613005499, 0.47388855450800593,0.04714986417152845,0.5981152851360083
1735693446.0, 3428318.647544596, 3774752.8892019214, 3922775.030633435, 0.6445569459964026, 0.47375539409377704,0.047017754687381286,0.5982403368872731
1735693447.0, 3429892.6230438855, 3770665.157990455, 3926304.7193283737, 0.6445479321364519, 0.47362914676215145,0.046893049554948676,0.598359788437874
1735693448.0, 3431475.402822445, 3766549.155124561, 3929856.3547507934, 0.6445384229560991, 0.4735098552784289,0.04677578886868822,0.5984736116681988
1735693449.0, 3433067.186852792, 3762404.556058829, 3933430.3326840964, 0.6445284213754878, 0.4733975642667948,0.046666014857012744,0.5985817765709649
1735693450.0, 3434668.1801734907, 3758231.0284278686, 3937027.0587412664, 0.6445179299335088, 0.47329232032576657,0.0465637720411064,0.5986842512110876
1735693451.0, 3436278.593121711, 3754028.2316747406, 3940646.9488191647, 0.6445069508524082, 0.4731941721187591,0.046469107290511305,0.5987810015718573
1735693452.0, 3437898.6415790943, 3749795.816659359, 3944290.429576345, 0.6444954859618165, 0.4731031705041964,0.04638207000295329,0.5988719915106736
1735693453.0, 3439528.5472294777, 3745533.4252474317, 3947957.938936226, 0.644483536787412, 0.4730193686372218,0.04630271215772036,0.5989571825688977
1735693454.0, 3441168.537832506, 3741240.689875659, 3951649.9266175376, 0.644471104371541, 0.47294282212954153,0.04623108858679187,0.5990365340063587
1735693455.0, 3442818.847509493, 3736917.2330957204, 3955366.854694221, 0.6444581894950345, 0.4728735891432487,0.046167256942392855,0.5991100024786594
1735693456.0, 3444479.7170494827, 3732562.667089004, 3959109.1981870583, 0.6444447923976855, 0.47281173058239573,0.04611127805911596,0.5991775421450132
1735693457.0, 3446151.3942284426, 3728176.59315763, 3962877.445689561, 0.6444309130118009, 0.47275731020316564,0.04606321593234433,0.5992391043166448
1735693458.0, 3447834.1341518788, 3723758.6011814526, 3966672.100030857, 0.6444165507687453, 0.4727103948098664,0.046023138034244314,0.599294637469329
1735693459.0, 3449528.1996147214, 3719308.26904559, 3970493.678978555, 0.6444017046756448, 0.47267105442322355,0.04599111544411862,0.5993440869999193
1735693460.0, 3451233.861485172, 3714825.1620312454, 3974342.7159848595, 0.644386373288774, 0.4726393624476782,0.04596722303802995,0.5993873950884896
1735693461.0, 3452951.399112522, 3710308.8321685595, 3978219.760979519, 0.6443705546471712, 0.4726153959055445,0.04595153977013337,0.599424500541558
1735693462.0, 3454681.1007601474, 3705758.8175490554, 3982125.3812135076, 0.644354246298426, 0.4725992356259766,0.04594414885464254,0.5994553385774061
1735693463.0, 3456423.264067777, 3701174.6415924295, 3986060.162157771, 0.6443374452898898, 0.4725909664914169,0.045945138027341716,0.5994798405948738
1735693464.0, 3458178.196544628, 3696555.8122645654, 3990024.708461766, 0.6443201480569394, 0.4725906776809902,0.04595459986242964,0.5994979340484753
